sessions,eventcount,totalusers,conversions,property_id,totalrevenue,sessionmedium,engagementrate,engagedsessions,eventspersession,userengagementduration,date
514,2837,462,0,353783484,0,organic,0.659533074,339,5.519455253,37155,07/06/24
14,40,14,0,353783484,0,paid,0.071428571,1,2.857142857,0,07/06/24
10,30,10,0,353783484,0,Pinpoint,0,0,3,0,07/06/24
14,197,13,0,353783484,0,referral,0.571428571,8,14.07142857,1411,07/06/24
46,320,39,0,353783484,0,(none),0.434782609,20,6.956521739,3058,08/06/24
102,742,94,0,353783484,0,cpc,0.656862745,67,7.274509804,6825,08/06/24
481,2654,440,0,353783484,0,organic,0.646569647,311,5.517671518,33094,08/06/24
6,18,6,0,353783484,0,Pinpoint,0,0,3,0,08/06/24
7,33,7,0,353783484,0,referral,0.714285714,5,4.714285714,368,08/06/24
52,351,45,0,353783484,0,(none),0.519230769,27,6.75,4013,09/06/24
113,959,109,0,353783484,0,cpc,0.699115044,79,8.486725664,9473,09/06/24
540,2542,495,0,353783484,0,organic,0.638888889,345,4.707407407,26997,09/06/24
2,6,2,0,353783484,0,Pinpoint,0,0,3,0,09/06/24
19,111,18,0,353783484,0,referral,0.631578947,12,5.842105263,1628,09/06/24
89,534,84,0,353783484,0,(none),0.438202247,39,6,4349,10/06/24
6,11,6,0,353783484,0,(not set),0,0,1.833333333,200,10/06/24
145,1167,115,0,353783484,0,cpc,0.717241379,104,8.048275862,13566,10/06/24
590,2777,522,0,353783484,0,organic,0.574576271,339,4.706779661,32665,10/06/24
16,85,14,0,353783484,0,referral,0.375,6,5.3125,715,10/06/24
86,751,69,0,353783484,0,(none),0.441860465,38,8.73255814,7569,11/06/24
135,1332,123,0,353783484,0,cpc,0.703703704,95,9.866666667,12808,11/06/24
543,2866,482,0,353783484,0,organic,0.626151013,340,5.278084715,33359,11/06/24
15,59,13,0,353783484,0,referral,0.666666667,10,3.933333333,214,11/06/24
2,6,2,0,353783484,0,YouTubeVideo,0,0,3,0,11/06/24
66,352,54,0,353783484,0,(none),0.318181818,21,5.333333333,2552,12/06/24
1,22,1,0,353783484,0,(not set),0,0,22,206,12/06/24
115,1079,105,0,353783484,0,cpc,0.67826087,78,9.382608696,11728,12/06/24
520,2581,476,0,353783484,0,organic,0.609615385,317,4.963461538,33131,12/06/24
3,9,3,0,353783484,0,Pinpoint,0,0,3,0,12/06/24
16,86,15,0,353783484,0,referral,0.75,12,5.375,394,12/06/24
2,6,2,0,353783484,0,YouTubeVideo,0,0,3,0,12/06/24
83,360,68,0,353783484,0,(none),0.325301205,27,4.337349398,2245,13/06/24
1,2,1,0,353783484,0,(not set),0,0,2,24,13/06/24
93,1080,81,0,353783484,0,cpc,0.64516129,60,11.61290323,11172,13/06/24
499,2463,463,0,353783484,0,organic,0.635270541,317,4.935871743,29893,13/06/24
7,21,7,0,353783484,0,Pinpoint,0,0,3,0,13/06/24
14,77,13,0,353783484,0,referral,0.5,7,5.5,317,13/06/24
63,370,55,0,353783484,0,(none),0.444444444,28,5.873015873,3824,14/06/24
2,22,2,0,353783484,0,(not set),0,0,11,105,14/06/24
101,801,80,0,353783484,0,cpc,0.594059406,60,7.930693069,7530,14/06/24
492,2432,443,0,353783484,0,organic,0.615853659,303,4.943089431,31489,14/06/24
5,15,5,0,353783484,0,Pinpoint,0,0,3,0,14/06/24
6,64,6,0,353783484,0,referral,0.666666667,4,10.66666667,893,14/06/24
1,3,1,0,353783484,0,YouTubeVideo,0,0,3,0,14/06/24
57,260,48,0,353783484,0,(none),0.350877193,20,4.561403509,2401,15/06/24
110,818,97,0,353783484,0,cpc,0.672727273,74,7.436363636,7735,15/06/24
424,2246,399,0,353783484,0,organic,0.634433962,269,5.297169811,25122,15/06/24
1,3,1,0,353783484,0,Pinpoint,0,0,3,0,15/06/24
8,34,8,0,353783484,0,referral,0.625,5,4.25,103,15/06/24
50,281,46,0,353783484,0,(none),0.4,20,5.62,1838,16/06/24
2,5,2,0,353783484,0,(not set),0,0,2.5,254,16/06/24
89,972,78,0,353783484,0,cpc,0.775280899,69,10.92134832,9790,16/06/24
436,2243,403,0,353783484,0,organic,0.596330275,260,5.144495413,27151,16/06/24
1,3,1,0,353783484,0,Pinpoint,0,0,3,0,16/06/24
1,4,1,0,353783484,0,referral,1,1,4,14,16/06/24
1,3,1,0,353783484,0,YouTubeVideo,0,0,3,0,16/06/24
76,423,71,0,353783484,0,(none),0.421052632,32,5.565789474,3276,17/06/24
1,2,1,0,353783484,0,(not set),0,0,2,13,17/06/24
125,1018,107,0,353783484,0,cpc,0.664,83,8.144,8699,17/06/24
533,2534,478,0,353783484,0,organic,0.607879925,324,4.754221388,31383,17/06/24
1,3,1,0,353783484,0,Pinpoint,0,0,3,0,17/06/24
10,100,10,0,353783484,0,referral,0.7,7,10,939,17/06/24
1,3,1,0,353783484,0,YouTubeVideo,0,0,3,0,17/06/24
78,344,68,0,353783484,0,(none),0.294871795,23,4.41025641,1622,18/06/24
105,772,91,0,353783484,0,cpc,0.676190476,71,7.352380952,7142,18/06/24
485,2593,455,0,353783484,0,organic,0.66185567,321,5.346391753,29247,18/06/24
15,74,11,0,353783484,0,referral,0.733333333,11,4.933333333,673,18/06/24
79,403,67,0,353783484,0,(none),0.227848101,18,5.101265823,1680,19/06/24
6,14,6,0,353783484,0,(not set),0,0,2.333333333,160,19/06/24
122,1005,105,0,353783484,0,cpc,0.68852459,84,8.237704918,9722,19/06/24
529,2543,481,0,353783484,0,organic,0.56710775,300,4.807183365,25969,19/06/24
1,3,1,0,353783484,0,Pinpoint,0,0,3,0,19/06/24
10,45,10,0,353783484,0,referral,0.8,8,4.5,302,19/06/24
76,401,67,0,353783484,0,(none),0.447368421,34,5.276315789,2785,20/06/24
3,3,3,0,353783484,0,(not set),0,0,1,248,20/06/24
109,747,95,0,353783484,0,cpc,0.623853211,68,6.853211009,6625,20/06/24
507,2411,471,0,353783484,0,organic,0.587771203,298,4.755424063,25231,20/06/24
4,35,4,0,353783484,0,referral,0.5,2,8.75,365,20/06/24
99,710,84,0,353783484,0,(none),0.505050505,50,7.171717172,5204,21/06/24
120,1253,102,0,353783484,0,cpc,0.633333333,76,10.44166667,10915,21/06/24
511,2330,466,0,353783484,0,organic,0.575342466,294,4.559686888,26160,21/06/24
6,18,6,0,353783484,0,Pinpoint,0,0,3,0,21/06/24
9,43,8,0,353783484,0,referral,0.666666667,6,4.777777778,272,21/06/24
47,431,38,0,353783484,0,(none),0.382978723,18,9.170212766,3942,22/06/24
1,1,1,0,353783484,0,(not set),0,0,1,60,22/06/24
102,782,85,0,353783484,0,cpc,0.676470588,69,7.666666667,6834,22/06/24
517,2373,477,0,353783484,0,organic,0.586073501,303,4.589941973,25348,22/06/24
4,12,4,0,353783484,0,Pinpoint,0,0,3,0,22/06/24
11,52,9,0,353783484,0,referral,0.636363636,7,4.727272727,216,22/06/24
51,275,47,0,353783484,0,(none),0.411764706,21,5.392156863,3889,23/06/24
4,22,4,0,353783484,0,(not set),0,0,5.5,948,23/06/24
129,1222,112,0,353783484,0,cpc,0.744186047,96,9.472868217,13672,23/06/24
539,2505,501,0,353783484,0,organic,0.630797774,340,4.647495362,29382,23/06/24
1,3,1,0,353783484,0,Pinpoint,0,0,3,0,23/06/24
5,23,5,0,353783484,0,referral,0.6,3,4.6,109,23/06/24
72,558,66,0,353783484,0,(none),0.513888889,37,7.75,4908,24/06/24
3,6,3,0,353783484,0,(not set),0,0,2,52,24/06/24
123,900,105,0,353783484,0,cpc,0.650406504,80,7.317073171,9719,24/06/24
542,2762,491,0,353783484,0,organic,0.586715867,318,5.095940959,28291,24/06/24
1,3,1,0,353783484,0,Pinpoint,0,0,3,0,24/06/24
6,46,6,0,353783484,0,referral,0.833333333,5,7.666666667,400,24/06/24
58,404,52,0,353783484,0,(none),0.379310345,22,6.965517241,4293,25/06/24
1,1,1,0,353783484,0,(not set),0,0,1,4,25/06/24
123,914,103,0,353783484,0,cpc,0.617886179,76,7.430894309,9217,25/06/24
544,2503,491,0,353783484,0,organic,0.569852941,310,4.601102941,25835,25/06/24
12,36,12,0,353783484,0,Pinpoint,0,0,3,0,25/06/24
6,23,5,0,353783484,0,referral,0.5,3,3.833333333,581,25/06/24
71,610,60,0,353783484,0,(none),0.577464789,41,8.591549296,7266,26/06/24
3,3,3,0,353783484,0,(not set),0,0,1,19,26/06/24
123,1176,101,0,353783484,0,cpc,0.715447154,88,9.56097561,12114,26/06/24
525,2473,483,0,353783484,0,organic,0.539047619,283,4.71047619,25392,26/06/24
7,23,7,0,353783484,0,Pinpoint,0.142857143,1,3.285714286,0,26/06/24
2,10,2,0,353783484,0,referral,0.5,1,5,3,26/06/24
55,264,51,0,353783484,0,(none),0.4,22,4.8,1662,27/06/24
3,3,3,0,353783484,0,(not set),0,0,1,62,27/06/24
88,719,79,0,353783484,0,cpc,0.727272727,64,8.170454545,11889,27/06/24
542,3038,479,0,353783484,0,organic,0.58302583,316,5.605166052,32393,27/06/24
7,21,7,0,353783484,0,Pinpoint,0,0,3,0,27/06/24
15,226,11,0,353783484,0,referral,0.8,12,15.06666667,1377,27/06/24
1,3,1,0,353783484,0,Social,0,0,3,0,27/06/24
1,3,1,0,353783484,0,YouTubeVideo,0,0,3,0,27/06/24
49,237,45,0,353783484,0,(none),0.428571429,21,4.836734694,941,28/06/24
2,7,2,0,353783484,0,(not set),0,0,3.5,47,28/06/24
112,973,96,0,353783484,0,cpc,0.714285714,80,8.6875,10380,28/06/24
479,2379,429,0,353783484,0,organic,0.505219207,242,4.966597077,24297,28/06/24
6,18,6,0,353783484,0,Pinpoint,0,0,3,0,28/06/24
9,60,9,0,353783484,0,referral,0.666666667,6,6.666666667,406,28/06/24
42,267,35,0,353783484,0,(none),0.476190476,20,6.357142857,1886,29/06/24
128,1024,115,0,353783484,0,cpc,0.65625,84,8,11343,29/06/24
480,2128,431,0,353783484,0,organic,0.572916667,275,4.433333333,23976,29/06/24
13,39,13,0,353783484,0,Pinpoint,0,0,3,0,29/06/24
1,5,1,0,353783484,0,referral,1,1,5,26,29/06/24
1,4,1,0,353783484,0,YouTubeVideo,0,0,4,1,29/06/24
28,177,27,0,353783484,0,(none),0.392857143,11,6.321428571,1622,30/06/24
1,1,1,0,353783484,0,(not set),0,0,1,23,30/06/24
88,733,80,0,353783484,0,cpc,0.693181818,61,8.329545455,8271,30/06/24
465,2088,421,0,353783484,0,organic,0.522580645,243,4.490322581,22394,30/06/24
11,33,11,0,353783484,0,Pinpoint,0,0,3,0,30/06/24
2,12,2,0,353783484,0,referral,1,2,6,162,30/06/24
46,344,43,0,353783484,0,(none),0.565217391,26,7.47826087,6553,01/07/24
1,10,1,0,353783484,0,(not set),0,0,10,132,01/07/24
96,758,86,0,353783484,0,cpc,0.635416667,61,7.895833333,7881,01/07/24
445,2147,413,0,353783484,0,organic,0.541573034,241,4.824719101,23431,01/07/24
5,43,5,0,353783484,0,referral,1,5,8.6,352,01/07/24
72,422,65,0,353783484,0,(none),0.361111111,26,5.861111111,4968,02/07/24
2,56,2,0,353783484,0,(not set),0,0,28,1090,02/07/24
166,1334,136,0,353783484,0,cpc,0.65060241,108,8.036144578,14511,02/07/24
553,2708,503,0,353783484,0,organic,0.640144665,354,4.896925859,50195,02/07/24
8,24,8,0,353783484,0,Pinpoint,0,0,3,0,02/07/24
11,55,10,0,353783484,0,referral,0.636363636,7,5,286,02/07/24
56,379,51,0,353783484,0,(none),0.410714286,23,6.767857143,3251,03/07/24
4,15,4,0,353783484,0,(not set),0,0,3.75,299,03/07/24
171,1845,140,0,353783484,0,cpc,0.730994152,125,10.78947368,18941,03/07/24
536,2759,494,0,353783484,0,organic,0.583955224,313,5.14738806,32545,03/07/24
13,39,13,0,353783484,0,Pinpoint,0,0,3,0,03/07/24
9,57,8,0,353783484,0,referral,0.666666667,6,6.333333333,137,03/07/24
59,415,52,0,353783484,0,(none),0.525423729,31,7.033898305,2499,04/07/24
2,2,2,0,353783484,0,(not set),0,0,1,223,04/07/24
128,1174,115,0,353783484,0,cpc,0.7109375,91,9.171875,11900,04/07/24
475,2315,447,0,353783484,0,organic,0.547368421,260,4.873684211,20871,04/07/24
6,18,6,0,353783484,0,Pinpoint,0,0,3,0,04/07/24
4,19,4,0,353783484,0,referral,0.75,3,4.75,40,04/07/24
70,321,58,0,353783484,0,(none),0.442857143,31,4.585714286,2319,05/07/24
1,1,1,0,353783484,0,(not set),0,0,1,0,05/07/24
130,1108,113,0,353783484,0,cpc,0.746153846,97,8.523076923,12602,05/07/24
539,2724,476,0,353783484,0,organic,0.552875696,298,5.05380334,32217,05/07/24
4,12,4,0,353783484,0,Pinpoint,0,0,3,0,05/07/24
7,103,7,0,353783484,0,referral,0.571428571,4,14.71428571,736,05/07/24
1,3,1,0,353783484,0,YouTubeVideo,0,0,3,0,05/07/24
46,196,38,0,353783484,0,(none),0.326086957,15,4.260869565,767,06/07/24
1,1,1,0,353783484,0,(not set),0,0,1,9,06/07/24
127,1166,111,0,353783484,0,cpc,0.724409449,92,9.181102362,9822,06/07/24
488,2461,451,0,353783484,0,organic,0.577868852,282,5.043032787,27719,06/07/24
1,3,1,0,353783484,0,Pinpoint,0,0,3,0,06/07/24
6,52,5,0,353783484,0,referral,0.666666667,4,8.666666667,2937,06/07/24
41,176,39,0,353783484,0,(none),0.243902439,10,4.292682927,690,07/07/24
95,1071,86,0,353783484,0,cpc,0.684210526,65,11.27368421,10876,07/07/24
530,2470,494,0,353783484,0,organic,0.571698113,303,4.660377358,29273,07/07/24
1,3,1,0,353783484,0,Pinpoint,0,0,3,0,07/07/24
1,14,1,0,353783484,0,referral,1,1,14,55,07/07/24
76,381,63,0,353783484,0,(none),0.394736842,30,5.013157895,2836,08/07/24
2,2,2,0,353783484,0,(not set),0,0,1,34,08/07/24
159,1473,138,0,353783484,0,cpc,0.691823899,110,9.264150943,15618,08/07/24
610,3683,560,0,353783484,0,organic,0.616393443,376,6.037704918,48861,08/07/24
4,31,4,0,353783484,0,referral,0.75,3,7.75,735,08/07/24
1,6,1,0,353783484,0,YouTubeVideo,1,1,6,210,08/07/24
84,368,71,0,353783484,0,(none),0.333333333,28,4.380952381,2513,09/07/24
3,8,3,0,353783484,0,(not set),0,0,2.666666667,253,09/07/24
127,1050,107,0,353783484,0,cpc,0.57480315,73,8.267716535,9082,09/07/24
571,2832,531,0,353783484,0,organic,0.583187391,333,4.95971979,27599,09/07/24
9,27,9,0,353783484,0,Pinpoint,0,0,3,0,09/07/24
14,69,12,0,353783484,0,referral,0.571428571,8,4.928571429,545,09/07/24
65,251,59,0,353783484,0,(none),0.4,26,3.861538462,1438,10/07/24
2,8,2,0,353783484,0,(not set),0,0,4,328,10/07/24
140,1360,121,0,353783484,0,cpc,0.685714286,96,9.714285714,13525,10/07/24
563,2622,517,0,353783484,0,organic,0.571936057,322,4.657193606,28736,10/07/24
13,156,11,0,353783484,0,referral,0.923076923,12,12,2245,10/07/24
77,633,62,0,353783484,0,(none),0.493506494,38,8.220779221,10423,11/07/24
156,1375,132,0,353783484,0,cpc,0.615384615,96,8.814102564,14084,11/07/24
559,2725,508,0,353783484,0,organic,0.624329159,349,4.874776386,29265,11/07/24
12,36,12,0,353783484,0,Pinpoint,0,0,3,0,11/07/24
6,76,6,0,353783484,0,referral,0.833333333,5,12.66666667,869,11/07/24
62,350,56,0,353783484,0,(none),0.451612903,28,5.64516129,2440,12/07/24
119,1380,102,0,353783484,0,cpc,0.672268908,80,11.59663866,17285,12/07/24
517,2517,460,0,353783484,0,organic,0.576402321,298,4.868471954,28763,12/07/24
8,54,7,0,353783484,0,referral,0.875,7,6.75,578,12/07/24
58,211,52,0,353783484,0,(none),0.155172414,9,3.637931034,625,13/07/24
1,10,1,0,353783484,0,(not set),0,0,10,125,13/07/24
97,844,85,0,353783484,0,cpc,0.680412371,66,8.701030928,8887,13/07/24
481,2332,455,0,353783484,0,organic,0.582120582,280,4.848232848,26553,13/07/24
1,3,1,0,353783484,0,Pinpoint,0,0,3,0,13/07/24
16,139,12,0,353783484,0,referral,0.5625,9,8.6875,2189,13/07/24
48,293,45,0,353783484,0,(none),0.25,12,6.104166667,2295,14/07/24
1,2,1,0,353783484,0,(not set),0,0,2,41,14/07/24
73,608,67,0,353783484,0,cpc,0.698630137,51,8.328767123,10110,14/07/24
457,2259,431,0,353783484,0,organic,0.58643326,268,4.943107221,26783,14/07/24
1,3,1,0,353783484,0,Pinpoint,0,0,3,0,14/07/24
11,40,11,0,353783484,0,referral,0.545454545,6,3.636363636,127,14/07/24
67,348,58,0,353783484,0,(none),0.462686567,31,5.194029851,3704,15/07/24
150,1364,132,0,353783484,0,cpc,0.733333333,110,9.093333333,13258,15/07/24
580,3110,513,0,353783484,0,organic,0.568965517,330,5.362068966,31740,15/07/24
1,3,1,0,353783484,0,Pinpoint,0,0,3,0,15/07/24
7,40,7,0,353783484,0,referral,0.714285714,5,5.714285714,147,15/07/24
124,716,118,0,353783484,0,(none),0.548387097,68,5.774193548,6517,16/07/24
2,2,2,0,353783484,0,(not set),0,0,1,304,16/07/24
121,1212,103,0,353783484,0,cpc,0.67768595,82,10.01652893,12339,16/07/24
507,2457,460,0,353783484,0,organic,0.58974359,299,4.846153846,31297,16/07/24
6,18,6,0,353783484,0,Pinpoint,0,0,3,0,16/07/24
6,67,6,0,353783484,0,referral,0.833333333,5,11.16666667,363,16/07/24
69,506,58,0,353783484,0,(none),0.52173913,36,7.333333333,4518,17/07/24
1,2,1,0,353783484,0,(not set),0,0,2,178,17/07/24
143,1478,129,0,353783484,0,cpc,0.671328671,96,10.33566434,18682,17/07/24
526,2611,480,0,353783484,0,organic,0.572243346,301,4.963878327,26440,17/07/24
9,27,9,0,353783484,0,Pinpoint,0,0,3,0,17/07/24
16,114,14,0,353783484,0,referral,0.5625,9,7.125,967,17/07/24
74,484,61,0,353783484,0,(none),0.432432432,32,6.540540541,4619,18/07/24
136,1110,115,0,353783484,0,cpc,0.698529412,95,8.161764706,11336,18/07/24
551,2703,512,0,353783484,0,organic,0.56261343,310,4.905626134,27643,18/07/24
8,28,8,0,353783484,0,referral,0.625,5,3.5,87,18/07/24
45,288,43,0,353783484,0,(none),0.577777778,26,6.4,1572,19/07/24
1,1,1,0,353783484,0,(not set),0,0,1,212,19/07/24
108,887,97,0,353783484,0,cpc,0.703703704,76,8.212962963,7974,19/07/24
460,2324,422,0,353783484,0,organic,0.584782609,269,5.052173913,23330,19/07/24
13,39,13,0,353783484,0,Pinpoint,0,0,3,0,19/07/24
7,31,7,0,353783484,0,referral,0.714285714,5,4.428571429,157,19/07/24
76,359,67,0,353783484,0,(none),0.421052632,32,4.723684211,2471,20/07/24
2,9,2,0,353783484,0,(not set),0,0,4.5,125,20/07/24
85,576,71,0,353783484,0,cpc,0.611764706,52,6.776470588,7941,20/07/24
502,2383,461,0,353783484,0,organic,0.539840637,271,4.747011952,27289,20/07/24
6,18,6,0,353783484,0,Pinpoint,0,0,3,0,20/07/24
7,32,7,0,353783484,0,referral,0.571428571,4,4.571428571,95,20/07/24
52,435,45,0,353783484,0,(none),0.384615385,20,8.365384615,3949,21/07/24
108,1167,91,0,353783484,0,cpc,0.666666667,72,10.80555556,14043,21/07/24
522,2261,478,0,353783484,0,organic,0.559386973,292,4.331417625,23822,21/07/24
5,15,5,0,353783484,0,Pinpoint,0,0,3,0,21/07/24
4,19,4,0,353783484,0,referral,0.5,2,4.75,90,21/07/24
89,451,78,0,353783484,0,(none),0.359550562,32,5.06741573,2112,22/07/24
6,20,6,0,353783484,0,(not set),0,0,3.333333333,321,22/07/24
135,1395,120,0,353783484,0,cpc,0.725925926,98,10.33333333,14445,22/07/24
601,2838,539,0,353783484,0,organic,0.545757072,328,4.722129784,25971,22/07/24
6,18,6,0,353783484,0,Pinpoint,0,0,3,0,22/07/24
14,67,14,0,353783484,0,referral,0.785714286,11,4.785714286,846,22/07/24
78,566,67,0,353783484,0,(none),0.576923077,45,7.256410256,4141,23/07/24
2,6,2,0,353783484,0,(not set),0,0,3,24,23/07/24
147,1430,125,0,353783484,0,cpc,0.693877551,102,9.727891156,14581,23/07/24
552,2775,498,0,353783484,0,organic,0.594202899,328,5.027173913,30919,23/07/24
7,21,7,0,353783484,0,Pinpoint,0,0,3,0,23/07/24
10,53,10,0,353783484,0,referral,0.5,5,5.3,695,23/07/24
73,633,62,0,353783484,0,(none),0.506849315,37,8.671232877,8555,24/07/24
1,2,1,0,353783484,0,(not set),0,0,2,10,24/07/24
138,1331,116,0,353783484,0,cpc,0.652173913,90,9.644927536,14906,24/07/24
563,2681,511,0,353783484,0,organic,0.60035524,338,4.761989343,31491,24/07/24
9,27,9,0,353783484,0,Pinpoint,0,0,3,0,24/07/24
10,52,9,0,353783484,0,referral,0.7,7,5.2,501,24/07/24
49,216,44,0,353783484,0,(none),0.244897959,12,4.408163265,1170,25/07/24
72,210,69,0,353783484,0,(not set),0,0,2.916666667,4136,25/07/24
6,53,5,0,353783484,0,cpc,0.333333333,2,8.833333333,172,25/07/24
105,393,100,0,353783484,0,organic,0.219047619,23,3.742857143,2228,25/07/24
1,3,1,0,353783484,0,Pinpoint,0,0,3,0,25/07/24
