sessions,eventcount,totalusers,conversions,property_id,totalrevenue,engagementrate,engagedsessions,eventspersession,sessioncampaignname,userengagementduration,date
46,320,39,0,353783484,0,0.434782609,20,6.956521739,(direct),3058,08/06/24
1,3,1,0,353783484,0,0,0,3,(not set),0,08/06/24
482,2657,441,0,353783484,0,0.645228216,311,5.512448133,(organic),33094,08/06/24
7,33,7,0,353783484,0,0.714285714,5,4.714285714,(referral),368,08/06/24
1,39,1,0,353783484,0,1,1,39,DSA_Laminate Flooring,706,08/06/24
6,18,6,0,353783484,0,0,0,3,FBAd,0,08/06/24
40,292,38,0,353783484,0,0.675,27,7.3,Geo Fencing | June 2023,3051,08/06/24
50,343,46,0,353783484,0,0.66,33,6.86,GTA Search,2463,08/06/24
5,33,4,0,353783484,0,0.8,4,6.6,Laminate Flooring - GTA,271,08/06/24
4,29,3,0,353783484,0,0.5,2,7.25,Remarketing | Sep 2023,334,08/06/24
52,351,45,0,353783484,0,0.519230769,27,6.75,(direct),4013,09/06/24
540,2542,495,0,353783484,0,0.638888889,345,4.707407407,(organic),26997,09/06/24
19,111,18,0,353783484,0,0.631578947,12,5.842105263,(referral),1628,09/06/24
1,8,1,0,353783484,0,1,1,8,DSA_Laminate Flooring,48,09/06/24
2,6,2,0,353783484,0,0,0,3,FBAd,0,09/06/24
29,234,28,0,353783484,0,0.689655172,20,8.068965517,Geo Fencing | June 2023,2796,09/06/24
74,638,72,0,353783484,0,0.716216216,53,8.621621622,GTA Search,5756,09/06/24
4,50,4,0,353783484,0,0.75,3,12.5,Laminate Flooring - GTA,530,09/06/24
5,29,4,0,353783484,0,0.4,2,5.8,Remarketing | Sep 2023,343,09/06/24
89,534,84,0,353783484,0,0.438202247,39,6,(direct),4349,10/06/24
6,11,6,0,353783484,0,0,0,1.833333333,(not set),200,10/06/24
590,2777,522,0,353783484,0,0.574576271,339,4.706779661,(organic),32665,10/06/24
16,85,14,0,353783484,0,0.375,6,5.3125,(referral),715,10/06/24
5,26,4,0,353783484,0,0.6,3,5.2,DSA_Laminate Flooring,168,10/06/24
36,232,24,0,353783484,0,0.583333333,21,6.444444444,Geo Fencing | June 2023,1747,10/06/24
56,388,46,0,353783484,0,0.714285714,40,6.928571429,GTA Search,5725,10/06/24
6,60,6,0,353783484,0,1,6,10,Laminate Flooring - GTA,542,10/06/24
42,461,40,0,353783484,0,0.80952381,34,10.97619048,Remarketing | Sep 2023,5384,10/06/24
86,751,69,0,353783484,0,0.441860465,38,8.73255814,(direct),7569,11/06/24
543,2866,482,0,353783484,0,0.626151013,340,5.278084715,(organic),33359,11/06/24
15,59,13,0,353783484,0,0.666666667,10,3.933333333,(referral),214,11/06/24
2,6,2,0,353783484,0,0,0,3,2122,0,11/06/24
4,36,4,0,353783484,0,0.75,3,9,DSA_Laminate Flooring,440,11/06/24
28,290,25,0,353783484,0,0.928571429,26,10.35714286,Geo Fencing | June 2023,3276,11/06/24
66,430,60,0,353783484,0,0.590909091,39,6.515151515,GTA Search,4191,11/06/24
7,72,7,0,353783484,0,0.714285714,5,10.28571429,Laminate Flooring - GTA,427,11/06/24
30,504,29,0,353783484,0,0.733333333,22,16.8,Remarketing | Sep 2023,4474,11/06/24
66,352,54,0,353783484,0,0.318181818,21,5.333333333,(direct),2552,12/06/24
1,22,1,0,353783484,0,0,0,22,(not set),206,12/06/24
520,2581,476,0,353783484,0,0.609615385,317,4.963461538,(organic),33131,12/06/24
16,86,15,0,353783484,0,0.75,12,5.375,(referral),394,12/06/24
3,10,3,0,353783484,0,0.333333333,1,3.333333333,2122,2,12/06/24
4,27,4,0,353783484,0,1,4,6.75,DSA_Laminate Flooring,294,12/06/24
3,9,3,0,353783484,0,0,0,3,FBAd,0,12/06/24
31,350,28,0,353783484,0,0.774193548,24,11.29032258,Geo Fencing | June 2023,4096,12/06/24
53,457,48,0,353783484,0,0.58490566,31,8.622641509,GTA Search,4729,12/06/24
6,43,6,0,353783484,0,0.833333333,5,7.166666667,Laminate Flooring - GTA,582,12/06/24
20,198,19,0,353783484,0,0.65,13,9.9,Remarketing | Sep 2023,2025,12/06/24
83,360,68,0,353783484,0,0.325301205,27,4.337349398,(direct),2245,13/06/24
2,5,2,0,353783484,0,0,0,2.5,(not set),24,13/06/24
499,2463,463,0,353783484,0,0.635270541,317,4.935871743,(organic),29893,13/06/24
14,77,13,0,353783484,0,0.5,7,5.5,(referral),317,13/06/24
1,9,1,0,353783484,0,1,1,9,All Product,53,13/06/24
5,105,5,0,353783484,0,0.8,4,21,DSA_Laminate Flooring,1364,13/06/24
7,21,7,0,353783484,0,0,0,3,FBAd,0,13/06/24
32,316,26,0,353783484,0,0.625,20,9.875,Geo Fencing | June 2023,2674,13/06/24
31,283,28,0,353783484,0,0.548387097,17,9.129032258,GTA Search,2991,13/06/24
4,32,4,0,353783484,0,0.75,3,8,Laminate Flooring - GTA,216,13/06/24
19,332,17,0,353783484,0,0.789473684,15,17.47368421,Remarketing | Sep 2023,3874,13/06/24
63,370,55,0,353783484,0,0.444444444,28,5.873015873,(direct),3824,14/06/24
2,22,2,0,353783484,0,0,0,11,(not set),105,14/06/24
492,2432,443,0,353783484,0,0.615853659,303,4.943089431,(organic),31489,14/06/24
6,64,6,0,353783484,0,0.666666667,4,10.66666667,(referral),893,14/06/24
1,3,1,0,353783484,0,0,0,3,2122,0,14/06/24
2,17,2,0,353783484,0,1,2,8.5,DSA_Laminate Flooring,217,14/06/24
5,15,5,0,353783484,0,0,0,3,FBAd,0,14/06/24
26,220,21,0,353783484,0,0.692307692,18,8.461538462,Geo Fencing | June 2023,1040,14/06/24
42,359,38,0,353783484,0,0.571428571,24,8.547619048,GTA Search,3658,14/06/24
7,46,5,0,353783484,0,0.714285714,5,6.571428571,Laminate Flooring - GTA,637,14/06/24
24,159,16,0,353783484,0,0.458333333,11,6.625,Remarketing | Sep 2023,1978,14/06/24
57,260,48,0,353783484,0,0.350877193,20,4.561403509,(direct),2401,15/06/24
424,2246,399,0,353783484,0,0.634433962,269,5.297169811,(organic),25122,15/06/24
8,34,8,0,353783484,0,0.625,5,4.25,(referral),103,15/06/24
1,4,1,0,353783484,0,0,0,4,2122,4,15/06/24
3,25,3,0,353783484,0,0.333333333,1,8.333333333,DSA_Laminate Flooring,110,15/06/24
1,3,1,0,353783484,0,0,0,3,FBAd,0,15/06/24
42,336,34,0,353783484,0,0.666666667,28,8,Geo Fencing | June 2023,3406,15/06/24
50,348,47,0,353783484,0,0.74,37,6.96,GTA Search,2972,15/06/24
5,39,5,0,353783484,0,0.8,4,7.8,Laminate Flooring - GTA,736,15/06/24
9,66,7,0,353783484,0,0.444444444,4,7.333333333,Remarketing | Sep 2023,507,15/06/24
50,281,46,0,353783484,0,0.4,20,5.62,(direct),1838,16/06/24
3,18,3,0,353783484,0,0.333333333,1,6,(not set),488,16/06/24
436,2243,403,0,353783484,0,0.596330275,260,5.144495413,(organic),27151,16/06/24
1,4,1,0,353783484,0,1,1,4,(referral),14,16/06/24
1,3,1,0,353783484,0,0,0,3,2122,0,16/06/24
1,3,1,0,353783484,0,0,0,3,FBAd,0,16/06/24
33,399,27,0,353783484,0,0.757575758,25,12.09090909,Geo Fencing | June 2023,4136,16/06/24
45,487,42,0,353783484,0,0.822222222,37,10.82222222,GTA Search,4671,16/06/24
5,30,5,0,353783484,0,0.8,4,6,Laminate Flooring - GTA,277,16/06/24
5,43,4,0,353783484,0,0.4,2,8.6,Remarketing | Sep 2023,472,16/06/24
76,423,71,0,353783484,0,0.421052632,32,5.565789474,(direct),3276,17/06/24
1,2,1,0,353783484,0,0,0,2,(not set),13,17/06/24
533,2534,478,0,353783484,0,0.607879925,324,4.754221388,(organic),31383,17/06/24
10,100,10,0,353783484,0,0.7,7,10,(referral),939,17/06/24
1,3,1,0,353783484,0,0,0,3,2122,0,17/06/24
3,20,3,0,353783484,0,0.333333333,1,6.666666667,DSA_Laminate Flooring,34,17/06/24
1,3,1,0,353783484,0,0,0,3,FBAd,0,17/06/24
28,140,20,0,353783484,0,0.607142857,17,5,Geo Fencing | June 2023,1386,17/06/24
56,544,53,0,353783484,0,0.732142857,41,9.714285714,GTA Search,4392,17/06/24
8,54,6,0,353783484,0,0.375,3,6.75,Laminate Flooring - GTA,386,17/06/24
30,260,25,0,353783484,0,0.7,21,8.666666667,Remarketing | Sep 2023,2501,17/06/24
78,344,68,0,353783484,0,0.294871795,23,4.41025641,(direct),1622,18/06/24
485,2593,455,0,353783484,0,0.66185567,321,5.346391753,(organic),29247,18/06/24
15,74,11,0,353783484,0,0.733333333,11,4.933333333,(referral),673,18/06/24
3,23,3,0,353783484,0,1,3,7.666666667,DSA_Laminate Flooring,311,18/06/24
33,234,27,0,353783484,0,0.696969697,23,7.090909091,Geo Fencing | June 2023,1748,18/06/24
42,276,39,0,353783484,0,0.642857143,27,6.571428571,GTA Search,2254,18/06/24
1,3,1,0,353783484,0,0,0,3,Laminate Flooring - GTA,0,18/06/24
26,236,21,0,353783484,0,0.692307692,18,9.076923077,Remarketing | Sep 2023,2829,18/06/24
79,403,67,0,353783484,0,0.227848101,18,5.101265823,(direct),1680,19/06/24
7,21,7,0,353783484,0,0.142857143,1,3,(not set),196,19/06/24
529,2543,481,0,353783484,0,0.56710775,300,4.807183365,(organic),25969,19/06/24
10,45,10,0,353783484,0,0.8,8,4.5,(referral),302,19/06/24
2,13,2,0,353783484,0,1,2,6.5,DSA_Laminate Flooring,182,19/06/24
1,3,1,0,353783484,0,0,0,3,FBAd,0,19/06/24
32,218,26,0,353783484,0,0.625,20,6.8125,Geo Fencing | June 2023,2360,19/06/24
59,493,56,0,353783484,0,0.711864407,42,8.355932203,GTA Search,4495,19/06/24
9,43,6,0,353783484,0,0.444444444,4,4.777777778,Laminate Flooring - GTA,257,19/06/24
19,231,15,0,353783484,0,0.789473684,15,12.15789474,Remarketing | Sep 2023,2392,19/06/24
76,401,67,0,353783484,0,0.447368421,34,5.276315789,(direct),2785,20/06/24
3,3,3,0,353783484,0,0,0,1,(not set),248,20/06/24
507,2411,471,0,353783484,0,0.587771203,298,4.755424063,(organic),25231,20/06/24
4,35,4,0,353783484,0,0.5,2,8.75,(referral),365,20/06/24
4,19,2,0,353783484,0,0.75,3,4.75,DSA_Laminate Flooring,472,20/06/24
33,297,29,0,353783484,0,0.696969697,23,9,Geo Fencing | June 2023,3218,20/06/24
50,286,47,0,353783484,0,0.56,28,5.72,GTA Search,1991,20/06/24
6,61,5,0,353783484,0,0.833333333,5,10.16666667,Laminate Flooring - GTA,319,20/06/24
16,84,13,0,353783484,0,0.5625,9,5.25,Remarketing | Sep 2023,625,20/06/24
99,710,84,0,353783484,0,0.505050505,50,7.171717172,(direct),5204,21/06/24
511,2330,466,0,353783484,0,0.575342466,294,4.559686888,(organic),26160,21/06/24
9,43,8,0,353783484,0,0.666666667,6,4.777777778,(referral),272,21/06/24
4,42,4,0,353783484,0,1,4,10.5,DSA_Laminate Flooring,420,21/06/24
6,18,6,0,353783484,0,0,0,3,FBAd,0,21/06/24
40,387,30,0,353783484,0,0.6,24,9.675,Geo Fencing | June 2023,4062,21/06/24
49,466,44,0,353783484,0,0.653061224,32,9.510204082,GTA Search,3328,21/06/24
4,35,4,0,353783484,0,0.5,2,8.75,Laminate Flooring - GTA,534,21/06/24
23,323,20,0,353783484,0,0.608695652,14,14.04347826,Remarketing | Sep 2023,2571,21/06/24
47,431,38,0,353783484,0,0.382978723,18,9.170212766,(direct),3942,22/06/24
1,1,1,0,353783484,0,0,0,1,(not set),60,22/06/24
517,2373,477,0,353783484,0,0.586073501,303,4.589941973,(organic),25348,22/06/24
11,52,9,0,353783484,0,0.636363636,7,4.727272727,(referral),216,22/06/24
3,18,3,0,353783484,0,0.666666667,2,6,DSA_Laminate Flooring,100,22/06/24
4,12,4,0,353783484,0,0,0,3,FBAd,0,22/06/24
40,278,31,0,353783484,0,0.625,25,6.95,Geo Fencing | June 2023,1983,22/06/24
48,394,43,0,353783484,0,0.666666667,32,8.208333333,GTA Search,3327,22/06/24
6,46,6,0,353783484,0,1,6,7.666666667,Laminate Flooring - GTA,837,22/06/24
5,46,4,0,353783484,0,0.8,4,9.2,Remarketing | Sep 2023,587,22/06/24
51,275,47,0,353783484,0,0.411764706,21,5.392156863,(direct),3889,23/06/24
5,29,5,0,353783484,0,0.2,1,5.8,(not set),1008,23/06/24
540,2508,502,0,353783484,0,0.62962963,340,4.644444444,(organic),29382,23/06/24
5,23,5,0,353783484,0,0.6,3,4.6,(referral),109,23/06/24
6,50,6,0,353783484,0,0.833333333,5,8.333333333,DSA_Laminate Flooring,347,23/06/24
1,3,1,0,353783484,0,0,0,3,FBAd,0,23/06/24
35,422,28,0,353783484,0,0.8,28,12.05714286,Geo Fencing | June 2023,4781,23/06/24
69,609,63,0,353783484,0,0.768115942,53,8.826086957,GTA Search,7455,23/06/24
10,50,9,0,353783484,0,0.5,5,5,Laminate Flooring - GTA,627,23/06/24
7,81,5,0,353783484,0,0.571428571,4,11.57142857,Remarketing | Sep 2023,402,23/06/24
72,558,66,0,353783484,0,0.513888889,37,7.75,(direct),4908,24/06/24
3,6,3,0,353783484,0,0,0,2,(not set),52,24/06/24
543,2764,492,0,353783484,0,0.585635359,318,5.090239411,(organic),28291,24/06/24
6,46,6,0,353783484,0,0.833333333,5,7.666666667,(referral),400,24/06/24
1,15,1,0,353783484,0,1,1,15,All Product,100,24/06/24
1,32,1,0,353783484,0,1,1,32,DSA_Laminate Flooring,309,24/06/24
1,3,1,0,353783484,0,0,0,3,FBAd,0,24/06/24
52,310,41,0,353783484,0,0.634615385,33,5.961538462,Geo Fencing | June 2023,3270,24/06/24
50,364,45,0,353783484,0,0.62,31,7.28,GTA Search,3852,24/06/24
4,18,4,0,353783484,0,0.75,3,4.5,Laminate Flooring - GTA,174,24/06/24
14,159,13,0,353783484,0,0.785714286,11,11.35714286,Remarketing | Sep 2023,2014,24/06/24
58,404,52,0,353783484,0,0.379310345,22,6.965517241,(direct),4293,25/06/24
3,5,2,0,353783484,0,0,0,1.666666667,(not set),4,25/06/24
544,2503,491,0,353783484,0,0.569852941,310,4.601102941,(organic),25835,25/06/24
6,23,5,0,353783484,0,0.5,3,3.833333333,(referral),581,25/06/24
3,25,3,0,353783484,0,0.666666667,2,8.333333333,DSA_Laminate Flooring,275,25/06/24
12,36,12,0,353783484,0,0,0,3,FBAd,0,25/06/24
29,174,25,0,353783484,0,0.586206897,17,6,Geo Fencing | June 2023,2519,25/06/24
67,551,53,0,353783484,0,0.597014925,40,8.223880597,GTA Search,4296,25/06/24
6,30,6,0,353783484,0,0.833333333,5,5,Laminate Flooring - GTA,397,25/06/24
16,130,15,0,353783484,0,0.75,12,8.125,Remarketing | Sep 2023,1730,25/06/24
71,610,60,0,353783484,0,0.577464789,41,8.591549296,(direct),7266,26/06/24
4,7,4,0,353783484,0,0,0,1.75,(not set),22,26/06/24
525,2473,483,0,353783484,0,0.539047619,283,4.71047619,(organic),25392,26/06/24
2,10,2,0,353783484,0,0.5,1,5,(referral),3,26/06/24
1,4,1,0,353783484,0,0,0,4,All Product,2,26/06/24
3,19,2,0,353783484,0,0.666666667,2,6.333333333,DSA_Laminate Flooring,136,26/06/24
7,23,7,0,353783484,0,0.142857143,1,3.285714286,FBAd,0,26/06/24
29,347,23,0,353783484,0,0.724137931,21,11.96551724,Geo Fencing | June 2023,3344,26/06/24
60,452,48,0,353783484,0,0.733333333,44,7.533333333,GTA Search,4605,26/06/24
7,60,6,0,353783484,0,0.571428571,4,8.571428571,Laminate Flooring - GTA,332,26/06/24
22,290,21,0,353783484,0,0.772727273,17,13.18181818,Remarketing | Sep 2023,3692,26/06/24
55,264,51,0,353783484,0,0.4,22,4.8,(direct),1662,27/06/24
5,9,5,0,353783484,0,0,0,1.8,(not set),65,27/06/24
542,3038,479,0,353783484,0,0.58302583,316,5.605166052,(organic),32393,27/06/24
15,226,11,0,353783484,0,0.8,12,15.06666667,(referral),1377,27/06/24
1,3,1,0,353783484,0,0,0,3,2122,0,27/06/24
1,6,1,0,353783484,0,1,1,6,DSA_Laminate Flooring,21,27/06/24
7,21,7,0,353783484,0,0,0,3,FBAd,0,27/06/24
29,220,25,0,353783484,0,0.655172414,19,7.586206897,Geo Fencing | June 2023,3738,27/06/24
30,259,28,0,353783484,0,0.8,24,8.633333333,GTA Search,3663,27/06/24
8,55,6,0,353783484,0,0.75,6,6.875,Laminate Flooring - GTA,825,27/06/24
19,176,18,0,353783484,0,0.736842105,14,9.263157895,Remarketing | Sep 2023,3639,27/06/24
49,237,45,0,353783484,0,0.428571429,21,4.836734694,(direct),941,28/06/24
3,10,3,0,353783484,0,0,0,3.333333333,(not set),47,28/06/24
479,2379,429,0,353783484,0,0.505219207,242,4.966597077,(organic),24297,28/06/24
9,60,9,0,353783484,0,0.666666667,6,6.666666667,(referral),406,28/06/24
1,3,1,0,353783484,0,0,0,3,2122,0,28/06/24
2,15,2,0,353783484,0,1,2,7.5,DSA_Laminate Flooring,298,28/06/24
6,18,6,0,353783484,0,0,0,3,FBAd,0,28/06/24
35,291,28,0,353783484,0,0.685714286,24,8.314285714,Geo Fencing | June 2023,2978,28/06/24
52,491,47,0,353783484,0,0.75,39,9.442307692,GTA Search,5495,28/06/24
8,42,6,0,353783484,0,0.5,4,5.25,Laminate Flooring - GTA,213,28/06/24
13,128,11,0,353783484,0,0.846153846,11,9.846153846,Remarketing | Sep 2023,1396,28/06/24
42,267,35,0,353783484,0,0.476190476,20,6.357142857,(direct),1886,29/06/24
480,2128,431,0,353783484,0,0.572916667,275,4.433333333,(organic),23976,29/06/24
1,5,1,0,353783484,0,1,1,5,(referral),26,29/06/24
1,4,1,0,353783484,0,0,0,4,2122,1,29/06/24
2,16,2,0,353783484,0,1,2,8,DSA_Laminate Flooring,134,29/06/24
13,39,13,0,353783484,0,0,0,3,FBAd,0,29/06/24
40,340,38,0,353783484,0,0.675,27,8.5,Geo Fencing | June 2023,4679,29/06/24
64,452,58,0,353783484,0,0.65625,42,7.0625,GTA Search,3992,29/06/24
9,56,8,0,353783484,0,0.444444444,4,6.222222222,Laminate Flooring - GTA,1123,29/06/24
13,160,12,0,353783484,0,0.692307692,9,12.30769231,Remarketing | Sep 2023,1415,29/06/24
28,177,27,0,353783484,0,0.392857143,11,6.321428571,(direct),1622,30/06/24
1,1,1,0,353783484,0,0,0,1,(not set),23,30/06/24
466,2092,422,0,353783484,0,0.52360515,244,4.489270386,(organic),22394,30/06/24
2,12,2,0,353783484,0,1,2,6,(referral),162,30/06/24
4,22,4,0,353783484,0,0.25,1,5.5,DSA_Laminate Flooring,132,30/06/24
11,33,11,0,353783484,0,0,0,3,FBAd,0,30/06/24
25,249,22,0,353783484,0,0.84,21,9.96,Geo Fencing | June 2023,3843,30/06/24
38,330,37,0,353783484,0,0.710526316,27,8.684210526,GTA Search,3405,30/06/24
12,69,8,0,353783484,0,0.583333333,7,5.75,Laminate Flooring - GTA,508,30/06/24
8,59,8,0,353783484,0,0.5,4,7.375,Remarketing | Sep 2023,383,30/06/24
46,344,43,0,353783484,0,0.565217391,26,7.47826087,(direct),6553,01/07/24
2,13,2,0,353783484,0,0,0,6.5,(not set),132,01/07/24
445,2147,413,0,353783484,0,0.541573034,241,4.824719101,(organic),23431,01/07/24
5,43,5,0,353783484,0,1,5,8.6,(referral),352,01/07/24
39,385,33,0,353783484,0,0.692307692,27,9.871794872,Geo Fencing | June 2023,4790,01/07/24
43,321,43,0,353783484,0,0.720930233,31,7.465116279,GTA Search,2702,01/07/24
8,32,4,0,353783484,0,0.125,1,4,Laminate Flooring - GTA,146,01/07/24
5,17,5,0,353783484,0,0.4,2,3.4,Remarketing | Sep 2023,243,01/07/24
72,422,65,0,353783484,0,0.361111111,26,5.861111111,(direct),4968,02/07/24
2,56,2,0,353783484,0,0,0,28,(not set),1090,02/07/24
553,2708,503,0,353783484,0,0.640144665,354,4.896925859,(organic),50195,02/07/24
11,55,10,0,353783484,0,0.636363636,7,5,(referral),286,02/07/24
1,3,1,0,353783484,0,0,0,3,2122,0,02/07/24
3,18,3,0,353783484,0,0.333333333,1,6,DSA_Laminate Flooring,133,02/07/24
8,24,8,0,353783484,0,0,0,3,FBAd,0,02/07/24
67,483,56,0,353783484,0,0.686567164,46,7.208955224,Geo Fencing | June 2023,6746,02/07/24
74,700,63,0,353783484,0,0.662162162,49,9.459459459,GTA Search,6143,02/07/24
12,74,7,0,353783484,0,0.666666667,8,6.166666667,Laminate Flooring - GTA,979,02/07/24
9,56,7,0,353783484,0,0.444444444,4,6.222222222,Remarketing | Sep 2023,510,02/07/24
56,379,51,0,353783484,0,0.410714286,23,6.767857143,(direct),3251,03/07/24
5,54,5,0,353783484,0,0.2,1,10.8,(not set),658,03/07/24
537,2764,495,0,353783484,0,0.584729981,314,5.147113594,(organic),32584,03/07/24
9,57,8,0,353783484,0,0.666666667,6,6.333333333,(referral),137,03/07/24
5,278,3,0,353783484,0,0.8,4,55.6,DSA_Laminate Flooring,2781,03/07/24
13,39,13,0,353783484,0,0,0,3,FBAd,0,03/07/24
53,523,41,0,353783484,0,0.735849057,39,9.867924528,Geo Fencing | June 2023,4964,03/07/24
72,558,62,0,353783484,0,0.680555556,49,7.75,GTA Search,6392,03/07/24
10,171,9,0,353783484,0,0.8,8,17.1,Laminate Flooring - GTA,1355,03/07/24
30,271,25,0,353783484,0,0.766666667,23,9.033333333,Remarketing | Sep 2023,3051,03/07/24
59,415,52,0,353783484,0,0.525423729,31,7.033898305,(direct),2499,04/07/24
3,12,3,0,353783484,0,0.333333333,1,4,(not set),275,04/07/24
477,2398,449,0,353783484,0,0.549266247,262,5.027253669,(organic),22374,04/07/24
4,19,4,0,353783484,0,0.75,3,4.75,(referral),40,04/07/24
3,23,3,0,353783484,0,0.666666667,2,7.666666667,DSA_Laminate Flooring,282,04/07/24
6,18,6,0,353783484,0,0,0,3,FBAd,0,04/07/24
48,426,42,0,353783484,0,0.645833333,31,8.875,Geo Fencing | June 2023,4238,04/07/24
47,424,44,0,353783484,0,0.723404255,34,9.021276596,GTA Search,4166,04/07/24
8,42,7,0,353783484,0,0.875,7,5.25,Laminate Flooring - GTA,509,04/07/24
19,166,16,0,353783484,0,0.736842105,14,8.736842105,Remarketing | Sep 2023,1150,04/07/24
70,321,58,0,353783484,0,0.442857143,31,4.585714286,(direct),2319,05/07/24
3,9,3,0,353783484,0,0.333333333,1,3,(not set),78,05/07/24
540,2727,477,0,353783484,0,0.551851852,298,5.05,(organic),32223,05/07/24
7,103,7,0,353783484,0,0.571428571,4,14.71428571,(referral),736,05/07/24
1,3,1,0,353783484,0,0,0,3,2122,0,05/07/24
4,15,3,0,353783484,0,0.5,2,3.75,DSA_Laminate Flooring,36,05/07/24
4,12,4,0,353783484,0,0,0,3,FBAd,0,05/07/24
52,517,43,0,353783484,0,0.75,39,9.942307692,Geo Fencing | June 2023,7235,05/07/24
59,486,54,0,353783484,0,0.745762712,44,8.237288136,GTA Search,4734,05/07/24
4,28,4,0,353783484,0,1,4,7,Laminate Flooring - GTA,208,05/07/24
8,51,8,0,353783484,0,0.875,7,6.375,Remarketing | Sep 2023,305,05/07/24
46,196,38,0,353783484,0,0.326086957,15,4.260869565,(direct),767,06/07/24
1,1,1,0,353783484,0,0,0,1,(not set),9,06/07/24
491,2503,453,0,353783484,0,0.578411405,284,5.097759674,(organic),28073,06/07/24
6,52,5,0,353783484,0,0.666666667,4,8.666666667,(referral),2937,06/07/24
2,24,2,0,353783484,0,1,2,12,DSA_Laminate Flooring,538,06/07/24
1,3,1,0,353783484,0,0,0,3,FBAd,0,06/07/24
51,560,40,0,353783484,0,0.725490196,37,10.98039216,Geo Fencing | June 2023,4054,06/07/24
52,404,50,0,353783484,0,0.75,39,7.769230769,GTA Search,3769,06/07/24
9,74,9,0,353783484,0,0.777777778,7,8.222222222,Laminate Flooring - GTA,631,06/07/24
10,62,8,0,353783484,0,0.5,5,6.2,Remarketing | Sep 2023,476,06/07/24
41,176,39,0,353783484,0,0.243902439,10,4.292682927,(direct),690,07/07/24
531,2475,495,0,353783484,0,0.572504708,304,4.661016949,(organic),29339,07/07/24
1,14,1,0,353783484,0,1,1,14,(referral),55,07/07/24
1,3,1,0,353783484,0,0,0,3,FBAd,0,07/07/24
35,407,29,0,353783484,0,0.571428571,20,11.62857143,Geo Fencing | June 2023,4056,07/07/24
47,534,44,0,353783484,0,0.744680851,35,11.36170213,GTA Search,5100,07/07/24
8,58,8,0,353783484,0,0.625,5,7.25,Laminate Flooring - GTA,1076,07/07/24
4,67,4,0,353783484,0,1,4,16.75,Remarketing | Sep 2023,578,07/07/24
76,381,63,0,353783484,0,0.394736842,30,5.013157895,(direct),2836,08/07/24
2,2,2,0,353783484,0,0,0,1,(not set),34,08/07/24
614,3712,563,0,353783484,0,0.615635179,378,6.045602606,(organic),49094,08/07/24
4,31,4,0,353783484,0,0.75,3,7.75,(referral),735,08/07/24
1,6,1,0,353783484,0,1,1,6,2122,210,08/07/24
1,7,1,0,353783484,0,1,1,7,DSA_Laminate Flooring,184,08/07/24
56,430,45,0,353783484,0,0.589285714,33,7.678571429,Geo Fencing | June 2023,3130,08/07/24
56,472,54,0,353783484,0,0.785714286,44,8.428571429,GTA Search,6398,08/07/24
8,66,7,0,353783484,0,0.625,5,8.25,Laminate Flooring - GTA,718,08/07/24
34,469,29,0,353783484,0,0.735294118,25,13.79411765,Remarketing | Sep 2023,4955,08/07/24
84,368,71,0,353783484,0,0.333333333,28,4.380952381,(direct),2513,09/07/24
4,11,4,0,353783484,0,0,0,2.75,(not set),253,09/07/24
