sessions,eventcount,totalusers,conversions,property_id,totalrevenue,engagementrate,engagedsessions,eventspersession,userengagementduration,sessiondefaultchannelgrouping,date
7,31,7,0,353783484,0,0.571428571,4,4.428571429,67,Organic Social,04/03/24
1,2,1,0,353783484,0,0,0,2,0,Organic Video,04/03/24
98,713,92,0,353783484,0,0.632653061,62,7.275510204,6343,Paid Search,04/03/24
23,69,23,0,353783484,0,0.086956522,2,3,45,Paid Social,04/03/24
3,17,2,0,353783484,0,1,3,5.666666667,122,Referral,04/03/24
31,127,31,0,353783484,0,0.032258065,1,4.096774194,777,Unassigned,04/03/24
41,392,28,0,353783484,0,0.56097561,23,9.56097561,3775,Cross-network,05/03/24
90,494,70,0,353783484,0,0.444444444,40,5.488888889,5900,Direct,05/03/24
563,3034,504,0,353783484,0,0.595026643,335,5.388987567,38333,Organic Search,05/03/24
6,19,6,0,353783484,0,0.166666667,1,3.166666667,20,Organic Social,05/03/24
78,694,66,0,353783484,0,0.653846154,51,8.897435897,8503,Paid Search,05/03/24
22,98,22,0,353783484,0,0.181818182,4,4.454545455,280,Paid Social,05/03/24
1,22,1,0,353783484,0,1,1,22,368,Referral,05/03/24
18,65,18,0,353783484,0,0.111111111,2,3.611111111,474,Unassigned,05/03/24
35,312,32,0,353783484,0,0.628571429,22,8.914285714,2658,Cross-network,06/03/24
82,421,77,0,353783484,0,0.365853659,30,5.134146341,1817,Direct,06/03/24
536,3177,483,0,353783484,0,0.651119403,349,5.927238806,33734,Organic Search,06/03/24
10,84,9,0,353783484,0,0.6,6,8.4,822,Organic Social,06/03/24
1,4,1,0,353783484,0,0,0,4,1,Organic Video,06/03/24
61,612,55,0,353783484,0,0.68852459,42,10.03278689,6949,Paid Search,06/03/24
17,57,17,0,353783484,0,0.176470588,3,3.352941176,102,Paid Social,06/03/24
3,10,3,0,353783484,0,0.333333333,1,3.333333333,9,Referral,06/03/24
8,22,8,0,353783484,0,0,0,2.75,22,Unassigned,06/03/24
36,437,31,0,353783484,0,0.777777778,28,12.13888889,4971,Cross-network,07/03/24
107,604,98,0,353783484,0,0.373831776,40,5.644859813,5267,Direct,07/03/24
430,2524,374,0,353783484,0,0.606976744,261,5.869767442,26110,Organic Search,07/03/24
5,37,5,0,353783484,0,0.8,4,7.4,681,Organic Social,07/03/24
78,608,72,0,353783484,0,0.717948718,56,7.794871795,5316,Paid Search,07/03/24
14,41,14,0,353783484,0,0,0,2.928571429,0,Paid Social,07/03/24
1,4,1,0,353783484,0,1,1,4,26,Referral,07/03/24
10,28,10,0,353783484,0,0,0,2.8,0,Unassigned,07/03/24
38,292,30,0,353783484,0,0.631578947,24,7.684210526,3454,Cross-network,08/03/24
57,378,50,0,353783484,0,0.385964912,22,6.631578947,2966,Direct,08/03/24
427,2881,372,0,353783484,0,0.646370023,276,6.7470726,31020,Organic Search,08/03/24
2,7,2,0,353783484,0,0.5,1,3.5,0,Organic Shopping,08/03/24
2,6,2,0,353783484,0,0,0,3,0,Organic Social,08/03/24
1,4,1,0,353783484,0,0,0,4,1,Organic Video,08/03/24
74,448,64,0,353783484,0,0.513513514,38,6.054054054,3127,Paid Search,08/03/24
23,68,23,0,353783484,0,0.043478261,1,2.956521739,17,Paid Social,08/03/24
3,6,3,0,353783484,0,0,0,2,0,Referral,08/03/24
14,42,14,0,353783484,0,0,0,3,0,Unassigned,08/03/24
34,189,27,0,353783484,0,0.5,17,5.558823529,694,Cross-network,09/03/24
57,491,54,0,353783484,0,0.543859649,31,8.614035088,4197,Direct,09/03/24
429,2338,394,0,353783484,0,0.636363636,273,5.44988345,23013,Organic Search,09/03/24
3,12,3,0,353783484,0,0.666666667,2,4,27,Organic Social,09/03/24
85,640,77,0,353783484,0,0.635294118,54,7.529411765,5723,Paid Search,09/03/24
21,75,20,0,353783484,0,0.19047619,4,3.571428571,267,Paid Social,09/03/24
2,16,2,0,353783484,0,1,2,8,33,Referral,09/03/24
20,60,20,0,353783484,0,0,0,3,0,Unassigned,09/03/24
20,261,17,0,353783484,0,0.55,11,13.05,3547,Cross-network,10/03/24
46,333,43,0,353783484,0,0.52173913,24,7.239130435,3680,Direct,10/03/24
392,1977,364,0,353783484,0,0.647959184,254,5.043367347,22098,Organic Search,10/03/24
5,28,5,0,353783484,0,0.4,2,5.6,117,Organic Social,10/03/24
99,876,87,0,353783484,0,0.777777778,77,8.848484848,10006,Paid Search,10/03/24
18,51,17,0,353783484,0,0.055555556,1,2.833333333,0,Paid Social,10/03/24
2,5,2,0,353783484,0,0,0,2.5,0,Referral,10/03/24
10,30,10,0,353783484,0,0,0,3,0,Unassigned,10/03/24
47,462,38,0,353783484,0,0.723404255,34,9.829787234,4463,Cross-network,11/03/24
59,351,53,0,353783484,0,0.457627119,27,5.949152542,5349,Direct,11/03/24
475,2980,425,0,353783484,0,0.652631579,310,6.273684211,31948,Organic Search,11/03/24
3,67,2,0,353783484,0,0.666666667,2,22.33333333,1275,Organic Social,11/03/24
1,4,1,0,353783484,0,0,0,4,2,Organic Video,11/03/24
74,612,66,0,353783484,0,0.689189189,51,8.27027027,6481,Paid Search,11/03/24
17,52,17,0,353783484,0,0.176470588,3,3.058823529,12,Paid Social,11/03/24
4,97,4,0,353783484,0,1,4,24.25,1182,Referral,11/03/24
11,30,10,0,353783484,0,0,0,2.727272727,148,Unassigned,11/03/24
41,355,28,0,353783484,0,0.414634146,17,8.658536585,4315,Cross-network,12/03/24
74,339,60,0,353783484,0,0.391891892,29,4.581081081,1458,Direct,12/03/24
376,2698,326,0,353783484,0,0.630319149,237,7.175531915,35016,Organic Search,12/03/24
6,48,5,0,353783484,0,0.833333333,5,8,1456,Organic Social,12/03/24
65,452,60,0,353783484,0,0.707692308,46,6.953846154,4020,Paid Search,12/03/24
28,83,27,0,353783484,0,0.107142857,3,2.964285714,25,Paid Social,12/03/24
3,12,3,0,353783484,0,0.666666667,2,4,23,Referral,12/03/24
13,38,13,0,353783484,0,0,0,2.923076923,11,Unassigned,12/03/24
44,438,37,0,353783484,0,0.659090909,29,9.954545455,6286,Cross-network,13/03/24
59,292,52,0,353783484,0,0.423728814,25,4.949152542,1635,Direct,13/03/24
343,1999,310,0,353783484,0,0.603498542,207,5.827988338,22603,Organic Search,13/03/24
5,248,4,0,353783484,0,0.8,4,49.6,6364,Organic Social,13/03/24
58,436,51,0,353783484,0,0.517241379,30,7.517241379,3461,Paid Search,13/03/24
21,70,20,0,353783484,0,0.142857143,3,3.333333333,157,Paid Social,13/03/24
3,42,3,0,353783484,0,1,3,14,210,Referral,13/03/24
7,21,7,0,353783484,0,0,0,3,0,Unassigned,13/03/24
42,361,36,0,353783484,0,0.619047619,26,8.595238095,3507,Cross-network,14/03/24
60,248,52,0,353783484,0,0.35,21,4.133333333,909,Direct,14/03/24
345,2293,315,0,353783484,0,0.660869565,228,6.646376812,28926,Organic Search,14/03/24
2,48,2,0,353783484,0,0.5,1,24,737,Organic Social,14/03/24
3,10,3,0,353783484,0,0.333333333,1,3.333333333,11,Organic Video,14/03/24
56,452,50,0,353783484,0,0.642857143,36,8.071428571,4107,Paid Search,14/03/24
29,100,28,0,353783484,0,0.206896552,6,3.448275862,293,Paid Social,14/03/24
10,31,10,0,353783484,0,0,0,3.1,16,Unassigned,14/03/24
28,169,26,0,353783484,0,0.428571429,12,6.035714286,2084,Cross-network,15/03/24
71,454,66,0,353783484,0,0.394366197,28,6.394366197,3830,Direct,15/03/24
339,2054,299,0,353783484,0,0.604719764,205,6.05899705,20025,Organic Search,15/03/24
5,261,2,0,353783484,0,0.8,4,52.2,8340,Organic Social,15/03/24
79,558,70,0,353783484,0,0.632911392,50,7.063291139,6627,Paid Search,15/03/24
17,50,16,0,353783484,0,0.117647059,2,2.941176471,933,Paid Social,15/03/24
1,16,1,0,353783484,0,1,1,16,160,Referral,15/03/24
16,47,16,0,353783484,0,0,0,2.9375,60,Unassigned,15/03/24
40,299,31,0,353783484,0,0.5,20,7.475,3778,Cross-network,16/03/24
56,329,51,0,353783484,0,0.339285714,19,5.875,3673,Direct,16/03/24
305,1798,283,0,353783484,0,0.698360656,213,5.895081967,17323,Organic Search,16/03/24
4,26,4,0,353783484,0,0.25,1,6.5,254,Organic Social,16/03/24
68,562,64,0,353783484,0,0.764705882,52,8.264705882,5606,Paid Search,16/03/24
12,43,12,0,353783484,0,0.083333333,1,3.583333333,196,Paid Social,16/03/24
30,95,30,0,353783484,0,0.033333333,1,3.166666667,108,Unassigned,16/03/24
22,209,16,0,353783484,0,0.727272727,16,9.5,3037,Cross-network,17/03/24
58,287,55,0,353783484,0,0.413793103,24,4.948275862,1284,Direct,17/03/24
269,1622,248,0,353783484,0,0.676579926,182,6.029739777,18071,Organic Search,17/03/24
2,7,2,0,353783484,0,0.5,1,3.5,5,Organic Social,17/03/24
80,609,75,0,353783484,0,0.575,46,7.6125,5464,Paid Search,17/03/24
34,102,34,0,353783484,0,0.029411765,1,3,2,Paid Social,17/03/24
11,28,11,0,353783484,0,0,0,2.545454545,233,Unassigned,17/03/24
59,546,45,0,353783484,0,0.610169492,36,9.254237288,3977,Cross-network,18/03/24
79,473,66,0,353783484,0,0.46835443,37,5.987341772,3021,Direct,18/03/24
406,2665,371,0,353783484,0,0.679802956,276,6.564039409,27931,Organic Search,18/03/24
7,275,2,0,353783484,0,0.857142857,6,39.28571429,4153,Organic Social,18/03/24
73,814,63,0,353783484,0,0.726027397,53,11.15068493,9131,Paid Search,18/03/24
27,80,27,0,353783484,0,0.037037037,1,2.962962963,0,Paid Social,18/03/24
1,3,1,0,353783484,0,1,1,3,1386,Referral,18/03/24
7,32,7,0,353783484,0,0,0,4.571428571,200,Unassigned,18/03/24
34,279,30,0,353783484,0,0.617647059,21,8.205882353,2299,Cross-network,19/03/24
52,267,50,0,353783484,0,0.442307692,23,5.134615385,1630,Direct,19/03/24
349,2448,319,0,353783484,0,0.719197708,251,7.014326648,32243,Organic Search,19/03/24
1,2,1,0,353783484,0,0,0,2,0,Organic Shopping,19/03/24
1,4,1,0,353783484,0,1,1,4,12,Organic Social,19/03/24
64,651,60,0,353783484,0,0.828125,53,10.171875,7247,Paid Search,19/03/24
32,94,31,0,353783484,0,0.03125,1,2.9375,103,Paid Social,19/03/24
2,37,2,0,353783484,0,1,2,18.5,799,Referral,19/03/24
7,15,7,0,353783484,0,0,0,2.142857143,148,Unassigned,19/03/24
44,365,34,0,353783484,0,0.636363636,28,8.295454545,3490,Cross-network,20/03/24
58,263,48,0,353783484,0,0.24137931,14,4.534482759,1516,Direct,20/03/24
349,2189,322,0,353783484,0,0.638968481,223,6.272206304,25412,Organic Search,20/03/24
1,2,1,0,353783484,0,0,0,2,0,Organic Shopping,20/03/24
5,87,1,0,353783484,0,0.8,4,17.4,4275,Organic Social,20/03/24
79,544,72,0,353783484,0,0.670886076,53,6.886075949,6616,Paid Search,20/03/24
33,100,33,0,353783484,0,0.090909091,3,3.03030303,32,Paid Social,20/03/24
3,32,2,0,353783484,0,0.666666667,2,10.66666667,148,Referral,20/03/24
6,16,6,0,353783484,0,0,0,2.666666667,5,Unassigned,20/03/24
40,383,31,0,353783484,0,0.6,24,9.575,4001,Cross-network,21/03/24
59,488,52,0,353783484,0,0.474576271,28,8.271186441,3274,Direct,21/03/24
344,2470,297,0,353783484,0,0.703488372,242,7.180232558,25593,Organic Search,21/03/24
7,31,7,0,353783484,0,1,7,4.428571429,40,Organic Social,21/03/24
84,681,74,0,353783484,0,0.55952381,47,8.107142857,4660,Paid Search,21/03/24
22,62,20,0,353783484,0,0.090909091,2,2.818181818,0,Paid Social,21/03/24
3,23,3,0,353783484,0,0.666666667,2,7.666666667,74,Referral,21/03/24
24,70,23,0,353783484,0,0.041666667,1,2.916666667,16,Unassigned,21/03/24
45,371,31,0,353783484,0,0.511111111,23,8.244444444,3876,Cross-network,22/03/24
139,856,121,0,353783484,0,0.35971223,50,6.158273381,13321,Direct,22/03/24
336,2286,293,0,353783484,0,0.6875,231,6.803571429,24347,Organic Search,22/03/24
11,210,5,0,353783484,0,0.545454545,6,19.09090909,3678,Organic Social,22/03/24
115,972,99,0,353783484,0,0.652173913,75,8.452173913,9852,Paid Search,22/03/24
18,64,18,0,353783484,0,0.222222222,4,3.555555556,527,Paid Social,22/03/24
1,2,1,0,353783484,0,0,0,2,0,Referral,22/03/24
16,51,16,0,353783484,0,0,0,3.1875,136,Unassigned,22/03/24
35,298,30,0,353783484,0,0.628571429,22,8.514285714,3085,Cross-network,23/03/24
70,432,57,0,353783484,0,0.485714286,34,6.171428571,5964,Direct,23/03/24
355,2173,312,0,353783484,0,0.676056338,240,6.121126761,24731,Organic Search,23/03/24
2,7,2,0,353783484,0,0.5,1,3.5,0,Organic Social,23/03/24
106,755,94,0,353783484,0,0.603773585,64,7.122641509,8985,Paid Search,23/03/24
29,92,29,0,353783484,0,0.103448276,3,3.172413793,84,Paid Social,23/03/24
2,9,2,0,353783484,0,0.5,1,4.5,10,Referral,23/03/24
22,86,22,0,353783484,0,0,0,3.909090909,500,Unassigned,23/03/24
30,381,26,0,353783484,0,0.633333333,19,12.7,4806,Cross-network,24/03/24
40,283,37,0,353783484,0,0.5,20,7.075,3146,Direct,24/03/24
341,2191,306,0,353783484,0,0.648093842,221,6.425219941,22026,Organic Search,24/03/24
3,10,3,0,353783484,0,0.333333333,1,3.333333333,0,Organic Social,24/03/24
99,713,91,0,353783484,0,0.575757576,57,7.202020202,8049,Paid Search,24/03/24
28,77,26,0,353783484,0,0,0,2.75,0,Paid Social,24/03/24
4,62,4,0,353783484,0,1,4,15.5,404,Referral,24/03/24
5,15,5,0,353783484,0,0,0,3,0,Unassigned,24/03/24
58,477,46,0,353783484,0,0.586206897,34,8.224137931,4671,Cross-network,25/03/24
66,359,54,0,353783484,0,0.46969697,31,5.439393939,3696,Direct,25/03/24
389,2720,345,0,353783484,0,0.670951157,261,6.992287918,36416,Organic Search,25/03/24
6,80,4,0,353783484,0,0.666666667,4,13.33333333,883,Organic Social,25/03/24
85,679,73,0,353783484,0,0.705882353,60,7.988235294,8306,Paid Search,25/03/24
18,55,18,0,353783484,0,0.055555556,1,3.055555556,12,Paid Social,25/03/24
3,8,2,0,353783484,0,0.333333333,1,2.666666667,160,Referral,25/03/24
14,36,13,0,353783484,0,0,0,2.571428571,548,Unassigned,25/03/24
43,630,37,0,353783484,0,0.674418605,29,14.65116279,6239,Cross-network,26/03/24
54,353,41,0,353783484,0,0.518518519,28,6.537037037,2986,Direct,26/03/24
317,2000,284,0,353783484,0,0.646687697,205,6.309148265,25447,Organic Search,26/03/24
1,3,1,0,353783484,0,0,0,3,0,Organic Shopping,26/03/24
4,20,4,0,353783484,0,0.75,3,5,17,Organic Social,26/03/24
76,789,68,0,353783484,0,0.75,57,10.38157895,8281,Paid Search,26/03/24
9,32,9,0,353783484,0,0.222222222,2,3.555555556,15,Paid Social,26/03/24
6,54,6,0,353783484,0,1,6,9,537,Referral,26/03/24
10,30,10,0,353783484,0,0,0,3,0,Unassigned,26/03/24
50,468,43,0,353783484,0,0.62,31,9.36,4556,Cross-network,27/03/24
82,468,75,0,353783484,0,0.37804878,31,5.707317073,3817,Direct,27/03/24
262,1825,235,0,353783484,0,0.633587786,166,6.965648855,19945,Organic Search,27/03/24
1,4,1,0,353783484,0,1,1,4,7,Organic Social,27/03/24
84,682,76,0,353783484,0,0.607142857,51,8.119047619,6408,Paid Search,27/03/24
12,36,12,0,353783484,0,0,0,3,1,Paid Social,27/03/24
2,9,1,0,353783484,0,0.5,1,4.5,83,Referral,27/03/24
6,18,6,0,353783484,0,0,0,3,227,Unassigned,27/03/24
31,216,26,0,353783484,0,0.548387097,17,6.967741935,2356,Cross-network,28/03/24
45,275,40,0,353783484,0,0.444444444,20,6.111111111,2456,Direct,28/03/24
336,2166,300,0,353783484,0,0.68452381,230,6.446428571,23768,Organic Search,28/03/24
3,11,3,0,353783484,0,0.333333333,1,3.666666667,0,Organic Social,28/03/24
87,744,76,0,353783484,0,0.666666667,58,8.551724138,5993,Paid Search,28/03/24
15,49,15,0,353783484,0,0.066666667,1,3.266666667,14,Paid Social,28/03/24
2,31,2,0,353783484,0,1,2,15.5,176,Referral,28/03/24
7,19,7,0,353783484,0,0,0,2.714285714,0,Unassigned,28/03/24
32,342,28,0,353783484,0,0.71875,23,10.6875,3315,Cross-network,29/03/24
44,264,40,0,353783484,0,0.5,22,6,2106,Direct,29/03/24
320,1842,293,0,353783484,0,0.675,216,5.75625,19142,Organic Search,29/03/24
1,5,1,0,353783484,0,1,1,5,20,Organic Social,29/03/24
79,598,75,0,353783484,0,0.620253165,49,7.569620253,6805,Paid Search,29/03/24
9,30,9,0,353783484,0,0.333333333,3,3.333333333,69,Paid Social,29/03/24
1,5,1,0,353783484,0,1,1,5,106,Referral,29/03/24
8,20,8,0,353783484,0,0,0,2.5,156,Unassigned,29/03/24
31,324,29,0,353783484,0,0.580645161,18,10.4516129,2526,Cross-network,30/03/24
40,226,34,0,353783484,0,0.55,22,5.65,1440,Direct,30/03/24
352,1858,328,0,353783484,0,0.659090909,232,5.278409091,21430,Organic Search,30/03/24
3,9,3,0,353783484,0,0,0,3,0,Organic Social,30/03/24
1,3,1,0,353783484,0,0,0,3,0,Paid Other,30/03/24
93,796,88,0,353783484,0,0.666666667,62,8.559139785,6956,Paid Search,30/03/24
9,27,9,0,353783484,0,0.111111111,1,3,0,Paid Social,30/03/24
1,9,1,0,353783484,0,1,1,9,98,Referral,30/03/24
2,6,2,0,353783484,0,0,0,3,0,Unassigned,30/03/24
30,326,27,0,353783484,0,0.7,21,10.86666667,4761,Cross-network,31/03/24
43,258,38,0,353783484,0,0.441860465,19,6,1558,Direct,31/03/24
300,1852,274,0,353783484,0,0.686666667,206,6.173333333,21723,Organic Search,31/03/24
11,39,11,0,353783484,0,0.363636364,4,3.545454545,26,Organic Social,31/03/24
1,3,1,0,353783484,0,0,0,3,0,Organic Video,31/03/24
58,546,56,0,353783484,0,0.637931034,37,9.413793103,4731,Paid Search,31/03/24
14,44,13,0,353783484,0,0.071428571,1,3.142857143,26,Paid Social,31/03/24
2,6,2,0,353783484,0,0,0,3,0,Unassigned,31/03/24
61,597,49,0,353783484,0,0.524590164,32,9.786885246,5356,Cross-network,01/04/24
71,556,55,0,353783484,0,0.549295775,39,7.830985915,8202,Direct,01/04/24
455,2928,392,0,353783484,0,0.61978022,282,6.435164835,32046,Organic Search,01/04/24
1,3,1,0,353783484,0,0,0,3,0,Organic Social,01/04/24
3,10,3,0,353783484,0,0.333333333,1,3.333333333,0,Paid Other,01/04/24
112,914,100,0,353783484,0,0.660714286,74,8.160714286,10649,Paid Search,01/04/24
13,43,13,0,353783484,0,0.153846154,2,3.307692308,306,Paid Social,01/04/24
4,19,4,0,353783484,0,0.75,3,4.75,92,Referral,01/04/24
1,3,1,0,353783484,0,0,0,3,0,Unassigned,01/04/24
42,412,29,0,353783484,0,0.571428571,24,9.80952381,7226,Cross-network,02/04/24
105,788,89,0,353783484,0,0.542857143,57,7.504761905,8398,Direct,02/04/24
451,2932,394,0,353783484,0,0.676274945,305,6.501108647,33703,Organic Search,02/04/24
4,49,3,0,353783484,0,0.25,1,12.25,606,Organic Social,02/04/24
1,3,1,0,353783484,0,0,0,3,0,Organic Video,02/04/24
1,4,1,0,353783484,0,0,0,4,0,Paid Other,02/04/24
81,785,71,0,353783484,0,0.703703704,57,9.691358025,9577,Paid Search,02/04/24
7,22,7,0,353783484,0,0,0,3.142857143,1,Paid Social,02/04/24
4,27,3,0,353783484,0,0.5,2,6.75,63,Referral,02/04/24
4,12,4,0,353783484,0,0,0,3,0,Unassigned,02/04/24
49,512,37,0,353783484,0,0.714285714,35,10.44897959,5959,Cross-network,03/04/24
118,838,96,0,353783484,0,0.491525424,58,7.101694915,9010,Direct,03/04/24
440,2706,382,0,353783484,0,0.654545455,288,6.15,31378,Organic Search,03/04/24
4,13,3,0,353783484,0,0.25,1,3.25,19,Organic Social,03/04/24
2,9,2,0,353783484,0,1,2,4.5,1,Paid Other,03/04/24
98,821,86,0,353783484,0,0.571428571,56,8.37755102,6436,Paid Search,03/04/24
9,28,9,0,353783484,0,0,0,3.111111111,2,Paid Social,03/04/24
1,15,1,0,353783484,0,1,1,15,119,Referral,03/04/24
4,21,4,0,353783484,0,0,0,5.25,69,Unassigned,03/04/24
39,374,32,0,353783484,0,0.615384615,24,9.58974359,2592,Cross-network,04/04/24
132,781,126,0,353783484,0,0.5,66,5.916666667,9472,Direct,04/04/24
398,2329,351,0,353783484,0,0.653266332,260,5.851758794,26328,Organic Search,04/04/24
5,12,5,0,353783484,0,0,0,2.4,0,Organic Social,04/04/24
3,9,3,0,353783484,0,0,0,3,0,Paid Other,04/04/24
92,865,84,0,353783484,0,0.608695652,56,9.402173913,11422,Paid Search,04/04/24
15,46,15,0,353783484,0,0.133333333,2,3.066666667,0,Paid Social,04/04/24
7,23,7,0,353783484,0,0,0,3.285714286,114,Unassigned,04/04/24
36,432,25,0,353783484,0,0.666666667,24,12,10123,Cross-network,05/04/24
62,312,52,0,353783484,0,0.532258065,33,5.032258065,2978,Direct,05/04/24
1,3,1,0,353783484,0,0,0,3,0,Display,05/04/24
427,2414,388,0,353783484,0,0.629976581,269,5.653395785,26354,Organic Search,05/04/24
3,10,3,0,353783484,0,0.666666667,2,3.333333333,1,Organic Social,05/04/24
1,4,1,0,353783484,0,1,1,4,67,Organic Video,05/04/24
4,13,4,0,353783484,0,0,0,3.25,2,Paid Other,05/04/24
86,621,79,0,353783484,0,0.581395349,50,7.220930233,5736,Paid Search,05/04/24
9,28,9,0,353783484,0,0.111111111,1,3.111111111,14,Paid Social,05/04/24
15,47,15,0,353783484,0,0.066666667,1,3.133333333,0,Unassigned,05/04/24
39,419,29,0,353783484,0,0.564102564,22,10.74358974,4604,Cross-network,06/04/24
60,432,53,0,353783484,0,0.466666667,28,7.2,3033,Direct,06/04/24
442,2720,408,0,353783484,0,0.610859729,270,6.153846154,30497,Organic Search,06/04/24
6,60,6,0,353783484,0,0.5,3,10,184,Organic Social,06/04/24
3,8,3,0,353783484,0,0,0,2.666666667,0,Paid Other,06/04/24
127,1067,118,0,353783484,0,0.622047244,79,8.401574803,9145,Paid Search,06/04/24
18,52,17,0,353783484,0,0,0,2.888888889,0,Paid Social,06/04/24
21,59,21,0,353783484,0,0,0,2.80952381,70,Unassigned,06/04/24
26,445,21,0,353783484,0,0.576923077,15,17.11538462,6485,Cross-network,07/04/24
61,255,59,0,353783484,0,0.31147541,19,4.180327869,1090,Direct,07/04/24
424,2443,392,0,353783484,0,0.672169811,285,5.761792453,29903,Organic Search,07/04/24
2,8,2,0,353783484,0,0.5,1,4,1,Paid Other,07/04/24
78,456,74,0,353783484,0,0.461538462,36,5.846153846,4748,Paid Search,07/04/24
12,38,12,0,353783484,0,0.083333333,1,3.166666667,21,Paid Social,07/04/24
1,6,1,0,353783484,0,1,1,6,23,Referral,07/04/24
22,64,22,0,353783484,0,0,0,2.909090909,174,Unassigned,07/04/24
39,419,26,0,353783484,0,0.564102564,22,10.74358974,6563,Cross-network,08/04/24
63,638,55,0,353783484,0,0.587301587,37,10.12698413,3252,Direct,08/04/24
455,2496,411,0,353783484,0,0.63956044,291,5.485714286,25005,Organic Search,08/04/24
3,20,3,0,353783484,0,0.666666667,2,6.666666667,270,Organic Social,08/04/24
6,19,6,0,353783484,0,0,0,3.166666667,2,Paid Other,08/04/24
83,731,76,0,353783484,0,0.65060241,54,8.807228916,7818,Paid Search,08/04/24
14,43,14,0,353783484,0,0.142857143,2,3.071428571,1,Paid Social,08/04/24
13,39,13,0,353783484,0,0,0,3,0,Unassigned,08/04/24
32,320,22,0,353783484,0,0.625,20,10,3088,Cross-network,09/04/24
57,435,48,0,353783484,0,0.473684211,27,7.631578947,4669,Direct,09/04/24
